commit,metric,unit,direction,p50
24302b2c145db2a1626a55558e979c95dd57590c,virtfs_live_roundtrip,ms,lower,503
24302b2c145db2a1626a55558e979c95dd57590c,virtfs_live_write,MB/s,higher,214.4
5ca716a0e6ac102a0a9bec90df7b5a0e950663af,cold_start_base,ms,lower,343.4
5ca716a0e6ac102a0a9bec90df7b5a0e950663af,cold_start_clocksource,ms,lower,335.7
5ca716a0e6ac102a0a9bec90df7b5a0e950663af,cold_start_cryptomgr_notests,ms,lower,333.2
5ca716a0e6ac102a0a9bec90df7b5a0e950663af,cold_start_mitigations_off,ms,lower,227.9
5ca716a0e6ac102a0a9bec90df7b5a0e950663af,cold_start_no_timer_check,ms,lower,332.1
5ca716a0e6ac102a0a9bec90df7b5a0e950663af,cold_start_nokaslr,ms,lower,341.7
5ca716a0e6ac102a0a9bec90df7b5a0e950663af,cold_start_random_trust_cpu,ms,lower,341.3
5ca716a0e6ac102a0a9bec90df7b5a0e950663af,cold_start_rcu_expedited,ms,lower,343.2
5ca716a0e6ac102a0a9bec90df7b5a0e950663af,cold_start_tsc_reliable,ms,lower,338.8
5ca716a0e6ac102a0a9bec90df7b5a0e950663af,network_snapshot_cold,ms,lower,363.5
5ca716a0e6ac102a0a9bec90df7b5a0e950663af,network_snapshot_restore,ms,lower,115.6
5ca716a0e6ac102a0a9bec90df7b5a0e950663af,network_snapshot_restore_wall,ms,lower,163.7
5ca716a0e6ac102a0a9bec90df7b5a0e950663af,shell_snapshot_cold_128_mib,ms,lower,329.5
5ca716a0e6ac102a0a9bec90df7b5a0e950663af,shell_snapshot_cold_256_mib,ms,lower,343.2
5ca716a0e6ac102a0a9bec90df7b5a0e950663af,shell_snapshot_cold_512_mib,ms,lower,354.4
5ca716a0e6ac102a0a9bec90df7b5a0e950663af,shell_snapshot_cold_64_mib,ms,lower,339.2
5ca716a0e6ac102a0a9bec90df7b5a0e950663af,shell_snapshot_restore_128_mib,ms,lower,82.1
5ca716a0e6ac102a0a9bec90df7b5a0e950663af,shell_snapshot_restore_256_mib,ms,lower,85.2
5ca716a0e6ac102a0a9bec90df7b5a0e950663af,shell_snapshot_restore_512_mib,ms,lower,92.6
5ca716a0e6ac102a0a9bec90df7b5a0e950663af,shell_snapshot_restore_64_mib,ms,lower,77.7
5ca716a0e6ac102a0a9bec90df7b5a0e950663af,virtfs_live_read,MB/s,higher,675.4
5ca716a0e6ac102a0a9bec90df7b5a0e950663af,virtfs_live_roundtrip,ms,lower,496.5
5ca716a0e6ac102a0a9bec90df7b5a0e950663af,virtfs_live_write,MB/s,higher,229.8
3fbebeef8f0973a5a6f3cfe8a876870ecdddac9e,cold_start_base,ms,lower,344.5
3fbebeef8f0973a5a6f3cfe8a876870ecdddac9e,cold_start_clocksource,ms,lower,345.1
3fbebeef8f0973a5a6f3cfe8a876870ecdddac9e,cold_start_cryptomgr_notests,ms,lower,343.8
3fbebeef8f0973a5a6f3cfe8a876870ecdddac9e,cold_start_mitigations_off,ms,lower,231.1
3fbebeef8f0973a5a6f3cfe8a876870ecdddac9e,cold_start_no_timer_check,ms,lower,341
3fbebeef8f0973a5a6f3cfe8a876870ecdddac9e,cold_start_nokaslr,ms,lower,343
3fbebeef8f0973a5a6f3cfe8a876870ecdddac9e,cold_start_random_trust_cpu,ms,lower,340.3
3fbebeef8f0973a5a6f3cfe8a876870ecdddac9e,cold_start_rcu_expedited,ms,lower,338.7
3fbebeef8f0973a5a6f3cfe8a876870ecdddac9e,cold_start_tsc_reliable,ms,lower,343.4
3fbebeef8f0973a5a6f3cfe8a876870ecdddac9e,network_snapshot_cold,ms,lower,360.3
3fbebeef8f0973a5a6f3cfe8a876870ecdddac9e,network_snapshot_restore,ms,lower,112.2
3fbebeef8f0973a5a6f3cfe8a876870ecdddac9e,network_snapshot_restore_wall,ms,lower,161.9
3fbebeef8f0973a5a6f3cfe8a876870ecdddac9e,shell_snapshot_cold_128_mib,ms,lower,347.2
3fbebeef8f0973a5a6f3cfe8a876870ecdddac9e,shell_snapshot_cold_256_mib,ms,lower,347.1
3fbebeef8f0973a5a6f3cfe8a876870ecdddac9e,shell_snapshot_cold_512_mib,ms,lower,354.2
3fbebeef8f0973a5a6f3cfe8a876870ecdddac9e,shell_snapshot_cold_64_mib,ms,lower,341.1
3fbebeef8f0973a5a6f3cfe8a876870ecdddac9e,shell_snapshot_restore_128_mib,ms,lower,84
3fbebeef8f0973a5a6f3cfe8a876870ecdddac9e,shell_snapshot_restore_256_mib,ms,lower,85.8
3fbebeef8f0973a5a6f3cfe8a876870ecdddac9e,shell_snapshot_restore_512_mib,ms,lower,93.4
3fbebeef8f0973a5a6f3cfe8a876870ecdddac9e,shell_snapshot_restore_64_mib,ms,lower,82.5
3fbebeef8f0973a5a6f3cfe8a876870ecdddac9e,virtfs_live_read,MB/s,higher,682.7
3fbebeef8f0973a5a6f3cfe8a876870ecdddac9e,virtfs_live_roundtrip,ms,lower,496.4
3fbebeef8f0973a5a6f3cfe8a876870ecdddac9e,virtfs_live_write,MB/s,higher,230.8
92652d59c483b402b10fac9499626244521808f5,cold_start_base,ms,lower,332.9
92652d59c483b402b10fac9499626244521808f5,cold_start_clocksource,ms,lower,343.6
92652d59c483b402b10fac9499626244521808f5,cold_start_cryptomgr_notests,ms,lower,340.8
92652d59c483b402b10fac9499626244521808f5,cold_start_mitigations_off,ms,lower,229.7
92652d59c483b402b10fac9499626244521808f5,cold_start_no_timer_check,ms,lower,333.5
92652d59c483b402b10fac9499626244521808f5,cold_start_nokaslr,ms,lower,340.6
92652d59c483b402b10fac9499626244521808f5,cold_start_random_trust_cpu,ms,lower,336.7
92652d59c483b402b10fac9499626244521808f5,cold_start_rcu_expedited,ms,lower,343
92652d59c483b402b10fac9499626244521808f5,cold_start_tsc_reliable,ms,lower,339.3
92652d59c483b402b10fac9499626244521808f5,network_snapshot_cold,ms,lower,369.3
92652d59c483b402b10fac9499626244521808f5,network_snapshot_restore,ms,lower,113.7
92652d59c483b402b10fac9499626244521808f5,network_snapshot_restore_wall,ms,lower,161.8
92652d59c483b402b10fac9499626244521808f5,shell_snapshot_cold_128_mib,ms,lower,339.2
92652d59c483b402b10fac9499626244521808f5,shell_snapshot_cold_256_mib,ms,lower,343.9
92652d59c483b402b10fac9499626244521808f5,shell_snapshot_cold_512_mib,ms,lower,358.8
92652d59c483b402b10fac9499626244521808f5,shell_snapshot_cold_64_mib,ms,lower,324.9
92652d59c483b402b10fac9499626244521808f5,shell_snapshot_restore_128_mib,ms,lower,81.7
92652d59c483b402b10fac9499626244521808f5,shell_snapshot_restore_256_mib,ms,lower,85.9
92652d59c483b402b10fac9499626244521808f5,shell_snapshot_restore_512_mib,ms,lower,94.4
92652d59c483b402b10fac9499626244521808f5,shell_snapshot_restore_64_mib,ms,lower,80
92652d59c483b402b10fac9499626244521808f5,virtfs_live_read,MB/s,higher,459.5
92652d59c483b402b10fac9499626244521808f5,virtfs_live_roundtrip,ms,lower,500.1
92652d59c483b402b10fac9499626244521808f5,virtfs_live_write,MB/s,higher,204.4
33089acd08a5e6ddbd925c6a815051a972940284,cold_start_base,ms,lower,345.9
33089acd08a5e6ddbd925c6a815051a972940284,cold_start_clocksource,ms,lower,343
33089acd08a5e6ddbd925c6a815051a972940284,cold_start_cryptomgr_notests,ms,lower,345.1
33089acd08a5e6ddbd925c6a815051a972940284,cold_start_mitigations_off,ms,lower,230.8
33089acd08a5e6ddbd925c6a815051a972940284,cold_start_no_timer_check,ms,lower,339.4
33089acd08a5e6ddbd925c6a815051a972940284,cold_start_nokaslr,ms,lower,345.8
33089acd08a5e6ddbd925c6a815051a972940284,cold_start_random_trust_cpu,ms,lower,345.2
33089acd08a5e6ddbd925c6a815051a972940284,cold_start_rcu_expedited,ms,lower,341.2
33089acd08a5e6ddbd925c6a815051a972940284,cold_start_tsc_reliable,ms,lower,342.9
33089acd08a5e6ddbd925c6a815051a972940284,network_snapshot_cold,ms,lower,367
33089acd08a5e6ddbd925c6a815051a972940284,network_snapshot_restore,ms,lower,115
33089acd08a5e6ddbd925c6a815051a972940284,network_snapshot_restore_wall,ms,lower,167.3
33089acd08a5e6ddbd925c6a815051a972940284,shell_snapshot_cold_128_mib,ms,lower,342
33089acd08a5e6ddbd925c6a815051a972940284,shell_snapshot_cold_256_mib,ms,lower,346.5
33089acd08a5e6ddbd925c6a815051a972940284,shell_snapshot_cold_512_mib,ms,lower,358.6
33089acd08a5e6ddbd925c6a815051a972940284,shell_snapshot_cold_64_mib,ms,lower,341.9
33089acd08a5e6ddbd925c6a815051a972940284,shell_snapshot_restore_128_mib,ms,lower,83.5
33089acd08a5e6ddbd925c6a815051a972940284,shell_snapshot_restore_256_mib,ms,lower,87.7
33089acd08a5e6ddbd925c6a815051a972940284,shell_snapshot_restore_512_mib,ms,lower,91.4
33089acd08a5e6ddbd925c6a815051a972940284,shell_snapshot_restore_64_mib,ms,lower,83.2
33089acd08a5e6ddbd925c6a815051a972940284,virtfs_live_read,MB/s,higher,468.3
33089acd08a5e6ddbd925c6a815051a972940284,virtfs_live_roundtrip,ms,lower,497
33089acd08a5e6ddbd925c6a815051a972940284,virtfs_live_write,MB/s,higher,207.6
c8f3da034e6556b0f1761bc84dff0352735e3401,cold_start_base,ms,lower,341
c8f3da034e6556b0f1761bc84dff0352735e3401,cold_start_clocksource,ms,lower,332.6
c8f3da034e6556b0f1761bc84dff0352735e3401,cold_start_cryptomgr_notests,ms,lower,341.6
c8f3da034e6556b0f1761bc84dff0352735e3401,cold_start_mitigations_off,ms,lower,235
c8f3da034e6556b0f1761bc84dff0352735e3401,cold_start_no_timer_check,ms,lower,344.2
c8f3da034e6556b0f1761bc84dff0352735e3401,cold_start_nokaslr,ms,lower,339.8
c8f3da034e6556b0f1761bc84dff0352735e3401,cold_start_random_trust_cpu,ms,lower,339.6
c8f3da034e6556b0f1761bc84dff0352735e3401,cold_start_rcu_expedited,ms,lower,340.3
c8f3da034e6556b0f1761bc84dff0352735e3401,cold_start_tsc_reliable,ms,lower,332.6
c8f3da034e6556b0f1761bc84dff0352735e3401,network_snapshot_cold,ms,lower,355.2
c8f3da034e6556b0f1761bc84dff0352735e3401,network_snapshot_restore,ms,lower,112.5
c8f3da034e6556b0f1761bc84dff0352735e3401,network_snapshot_restore_wall,ms,lower,161.5
c8f3da034e6556b0f1761bc84dff0352735e3401,shell_snapshot_cold_128_mib,ms,lower,341.5
c8f3da034e6556b0f1761bc84dff0352735e3401,shell_snapshot_cold_256_mib,ms,lower,347.5
c8f3da034e6556b0f1761bc84dff0352735e3401,shell_snapshot_cold_512_mib,ms,lower,338.3
c8f3da034e6556b0f1761bc84dff0352735e3401,shell_snapshot_cold_64_mib,ms,lower,338.5
c8f3da034e6556b0f1761bc84dff0352735e3401,shell_snapshot_restore_128_mib,ms,lower,81.9
c8f3da034e6556b0f1761bc84dff0352735e3401,shell_snapshot_restore_256_mib,ms,lower,86
c8f3da034e6556b0f1761bc84dff0352735e3401,shell_snapshot_restore_512_mib,ms,lower,92
c8f3da034e6556b0f1761bc84dff0352735e3401,shell_snapshot_restore_64_mib,ms,lower,81.9
c8f3da034e6556b0f1761bc84dff0352735e3401,virtfs_live_read,MB/s,higher,470.9
c8f3da034e6556b0f1761bc84dff0352735e3401,virtfs_live_roundtrip,ms,lower,533.9
c8f3da034e6556b0f1761bc84dff0352735e3401,virtfs_live_write,MB/s,higher,208
3248825aa2ee93cb358b29ed9359916fb028830b,cold_start_base,ms,lower,339.8
3248825aa2ee93cb358b29ed9359916fb028830b,cold_start_clocksource,ms,lower,344.8
3248825aa2ee93cb358b29ed9359916fb028830b,cold_start_cryptomgr_notests,ms,lower,344.3
3248825aa2ee93cb358b29ed9359916fb028830b,cold_start_mitigations_off,ms,lower,231.6
3248825aa2ee93cb358b29ed9359916fb028830b,cold_start_no_timer_check,ms,lower,344.2
3248825aa2ee93cb358b29ed9359916fb028830b,cold_start_nokaslr,ms,lower,343.8
3248825aa2ee93cb358b29ed9359916fb028830b,cold_start_random_trust_cpu,ms,lower,340.4
3248825aa2ee93cb358b29ed9359916fb028830b,cold_start_rcu_expedited,ms,lower,345
3248825aa2ee93cb358b29ed9359916fb028830b,cold_start_tsc_reliable,ms,lower,336.7
3248825aa2ee93cb358b29ed9359916fb028830b,network_snapshot_cold,ms,lower,366.8
3248825aa2ee93cb358b29ed9359916fb028830b,network_snapshot_restore,ms,lower,114.5
3248825aa2ee93cb358b29ed9359916fb028830b,network_snapshot_restore_wall,ms,lower,163.2
3248825aa2ee93cb358b29ed9359916fb028830b,shell_snapshot_cold_128_mib,ms,lower,344.6
3248825aa2ee93cb358b29ed9359916fb028830b,shell_snapshot_cold_256_mib,ms,lower,346.5
3248825aa2ee93cb358b29ed9359916fb028830b,shell_snapshot_cold_512_mib,ms,lower,357.8
3248825aa2ee93cb358b29ed9359916fb028830b,shell_snapshot_cold_64_mib,ms,lower,341.8
3248825aa2ee93cb358b29ed9359916fb028830b,shell_snapshot_restore_128_mib,ms,lower,83.1
3248825aa2ee93cb358b29ed9359916fb028830b,shell_snapshot_restore_256_mib,ms,lower,88.5
3248825aa2ee93cb358b29ed9359916fb028830b,shell_snapshot_restore_512_mib,ms,lower,94.2
3248825aa2ee93cb358b29ed9359916fb028830b,shell_snapshot_restore_64_mib,ms,lower,81.5
3248825aa2ee93cb358b29ed9359916fb028830b,virtfs_live_read,MB/s,higher,632.5
3248825aa2ee93cb358b29ed9359916fb028830b,virtfs_live_roundtrip,ms,lower,523.4
3248825aa2ee93cb358b29ed9359916fb028830b,virtfs_live_write,MB/s,higher,226
